Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
1.610849853204811888e+00,2.560000000000000470e-02,2.292567049921879947e-23
1.609846026017188958e+00,1.879999999999999380e-02,2.075046807831685234e-23
1.608864323433627730e+00,1.880000000000000074e-02,1.882112750691367520e-23
1.607862968581838858e+00,3.239999999999999131e-02,1.703616448357816125e-23
1.606862859438375368e+00,3.839999999999998970e-02,1.542085237886134806e-23
1.605884790716950006e+00,3.959999999999999631e-02,1.398802378170352169e-23
1.604887140194657391e+00,2.859999999999999001e-02,1.266232971627576795e-23
1.603911474434427165e+00,7.799999999999994438e-03,1.148634845208720691e-23
1.602916273478198983e+00,9.600000000000000894e-03,1.039824827170605195e-23
1.601922306768121640e+00,6.199999999999998047e-03,9.413454940753645374e-24
1.600950241433625187e+00,2.800000000000006477e-03,8.539816564887809833e-24
