#Name:: Glass2_UV;Timestamp:: 2026-Feb-13 14:03:57;Device:: Ossila Spectrometer (COM3);Colour:: (32: 141: 194);Integration Time (ms):: 60.0;Accumulation Number:: 1;Averaging Number:: #1;Delay Time:: 0;Trigger Mode:: Internal;Measurement Type:: Transmission/Reflection;Comments:: 
#Wavelength (nm),Intensity,Smoothed,Background,Reference
422.01,0.0169664758789861,0.01784191085800393,1659.0,19568.0
422.53,0.02140264730999146,0.01831702703479023,1647.0,18736.0
423.04,0.02192908281188342,0.019091608356385882,1669.0,17739.0
423.56,0.01842243339357547,0.0193415205758282,1655.0,17153.0
424.07,0.0186526620789569,0.019172670027134117,1684.0,16566.0
424.59,0.015408805031446541,0.019258214606043062,1748.0,15900.0
425.1,0.02251578056875122,0.019235846098128985,1680.0,15367.0
425.62,0.023468231215414363,0.018858260858678776,1682.0,14999.0
426.13,0.018094585332419467,0.019256199002378085,1707.0,14590.0
426.64,0.014865996649916249,0.019769028906259967,1709.0,14328.0
427.16,0.017821921668075513,0.020390499697726928,1685.0,14196.0
427.67,0.02117896223085069,0.020668317320370538,1679.0,14165.0
428.19,0.01815323041738136,0.020631504242351034,1673.0,13992.0
428.7,0.022401814830568554,0.021485342754210175,1636.0,14106.0
429.22,0.02378096111777574,0.022431570377537166,1676.0,14171.0
429.73,0.021623512946116166,0.023039692134464246,1662.0,14290.0
430.24,0.02529395679518731,0.023815126843608005,1637.0,14628.0
430.76,0.023100100435219283,0.024218729936548007,1672.0,14935.0
431.27,0.026632970451010887,0.024738336072372063,1639.0,15432.0
431.78,0.02432827288318618,0.02494229183114762,1666.0,15743.0
432.3,0.023903139237346313,0.0254629481549527,1668.0,16023.0
432.81,0.028933309322288252,0.026011634593498867,1601.0,16659.0
433.33,0.02218926134678137,0.026681306158690805,1691.0,16855.0
433.84,0.02759787618880915,0.027112905608773153,1652.0,17139.0
434.35,0.02582051870553133,0.02752655754414202,1662.0,17428.0
434.87,0.026830076184166943,0.027845003242350293,1668.0,18114.0
435.38,0.030780821180648982,0.02805744016470856,1678.0,18583.0
435.89,0.029796816087138668,0.029087187801214873,1642.0,19096.0
436.41,0.03094896495183439,0.02962007745358564,1640.0,19516.0
436.92,0.028464792236874845,0.0303661470929722,1649.0,20095.0
437.43,0.027087596219429015,0.031242520150967578,1680.0,20526.0
437.95,0.031057678545870902,0.03113322768020032,1652.0,20961.0
438.46,0.032486737711844516,0.031405308825530415,1656.0,21301.0
438.97,0.03292677271251681,0.03174554231371884,1702.0,21563.0
439.48,0.03328121509939692,0.032558566697992654,1677.0,22385.0
440.0,0.03559380676412075,0.03378866657046481,1655.0,23122.0
440.51,0.029687896472976403,0.034418750658367775,1709.0,23646.0
441.02,0.03251762754043965,0.03498558580874095,1697.0,24110.0
441.54,0.03435129983371862,0.03564613179347427,1720.0,24657.0
442.05,0.036595036079613036,0.03636114682164461,1730.0,25222.0
442.56,0.0393885949441505,0.036970976473095496,1709.0,25515.0
443.07,0.03735851942490058,0.038581964158709736,1704.0,26152.0
443.59,0.038155089215576254,0.04018934171061164,1684.0,26733.0
444.1,0.03953223255984996,0.041581797934136334,1611.0,27193.0
444.61,0.04043136538110035,0.04260333141801348,1689.0,27355.0
445.12,0.041692103278629655,0.04344892162852959,1682.0,27847.0
445.64,0.045797773329118815,0.04464782493542683,1658.0,28473.0
446.15,0.048591403059458714,0.046023726529039764,1643.0,28894.0
446.66,0.04827586206896552,0.04725352034149296,1655.0,29290.0
447.17,0.046810370918384504,0.04820907951226514,1699.0,29737.0
447.69,0.047844497049311506,0.04927969053206222,1658.0,29993.0
448.2,0.04934755249387295,0.049970513533383526,1659.0,30194.0
448.71,0.05191410515170566,0.05033041228190837,1672.0,30223.0
449.22,0.051830170684381886,0.050851961244774785,1655.0,30407.0
449.73,0.049986957088822226,0.05204596003467014,1650.0,30668.0
450.25,0.052398213476600425,0.05309481744360489,1667.0,30898.0
450.76,0.05270600334233192,0.0540518218831678,1673.0,31116.0
