2.461685063130310436e+00,6.400000000000000133e-02
2.459243980802030549e+00,7.000000000000000666e-02
2.456759059299030934e+00,1.419999999999999873e-01
2.454327731924073941e+00,1.260000000000000009e-01
2.451852730652113621e+00,1.340000000000000080e-01
2.449382716049382847e+00,1.620000000000000051e-01
2.446965959546127500e+00,7.000000000000000666e-02
2.444505776130584174e+00,6.000000000000000125e-03
2.442050534690903607e+00,1.400000000000000029e-02
2.439648218466563101e+00,-8.000000000000000167e-03
2.437202720232713560e+00,1.179999999999999938e-01
2.434809927741124813e+00,3.039999999999999925e-01
2.432374114831597378e+00,8.000000000000000167e-03
2.429943170683911191e+00,1.419999999999999873e-01
2.427564604541895044e+00,2.340000000000000135e-01
2.425143259470771362e+00,2.240000000000000047e-01
2.422774076317383507e+00,2.240000000000000047e-01
2.420362273579012680e+00,2.819999999999999729e-01
2.418002418002417553e+00,3.160000000000000031e-01
2.415600101299359093e+00,3.320000000000000173e-01
2.413202553323991584e+00,4.319999999999999951e-01
2.410856631799976668e+00,4.239999999999999880e-01
2.408468485966786421e+00,4.919999999999999929e-01
2.406131755117880910e+00,5.580000000000000515e-01
2.403752956228434101e+00,6.119999999999999885e-01
2.401425362150437781e+00,6.520000000000000240e-01
2.399055855437537410e+00,6.660000000000000364e-01
2.396737344646964640e+00,8.000000000000000444e-01
2.394377075770448560e+00,1.044000000000000039e+00
2.392067595200431995e+00,1.088000000000000078e+00
2.389716510243018899e+00,1.374000000000000110e+00
2.387416007239261617e+00,1.423999999999999932e+00
2.385074052702442771e+00,1.530000000000000027e+00
2.382782475019216140e+00,1.733999999999999986e+00
2.380449597819201291e+00,1.778000000000000025e+00
2.378166893615389021e+00,2.081999999999999851e+00
2.375843041079092721e+00,2.282000000000000028e+00
2.373569158914283772e+00,2.419999999999999929e+00
2.371254278775362323e+00,2.649999999999999911e+00
2.368989167605983770e+00,2.733999999999999986e+00
2.366728379745385968e+00,2.529999999999999805e+00
2.364426817176416673e+00,2.762000000000000011e+00
2.362174724730444986e+00,2.918000000000000149e+00
2.359882005899704982e+00,2.910000000000000142e+00
2.357638558798364592e+00,2.628000000000000114e+00
2.355354632830604089e+00,2.302000000000000046e+00
2.353119781387581266e+00,2.410000000000000142e+00
2.350889166951048104e+00,2.306000000000000050e+00
2.348618292706024846e+00,2.116000000000000103e+00
2.346396200351959394e+00,1.812000000000000055e+00
2.344133993723770182e+00,1.727999999999999980e+00
2.341920374707259889e+00,1.467999999999999972e+00
2.339710932488018535e+00,1.409999999999999920e+00
2.337461592112952236e+00,1.110000000000000098e+00
2.335260551046158817e+00,1.110000000000000098e+00
2.333019755409219353e+00,1.094000000000000083e+00
2.330827067669173136e+00,1.050000000000000044e+00
2.328638497652582018e+00,9.080000000000000293e-01
2.326410386296692501e+00,8.539999999999999813e-01
2.324230098779779041e+00,6.999999999999999556e-01
2.322053894121832940e+00,6.740000000000000435e-01
2.319838359649779136e+00,7.660000000000000142e-01
2.317670367462898451e+00,5.060000000000000053e-01
2.315506423662981650e+00,4.139999999999999791e-01
2.313303359886573762e+00,4.620000000000000218e-01
2.311147559316347966e+00,4.540000000000000147e-01
2.308995773048060585e+00,3.699999999999999956e-01
2.306805074971165048e+00,3.019999999999999907e-01
2.304661363467400470e+00,4.040000000000000258e-01
2.302521632562112508e+00,2.540000000000000036e-01
2.300385871178391550e+00,2.379999999999999893e-01
2.298211472523399301e+00,2.079999999999999905e-01
2.296083695954078685e+00,1.320000000000000062e-01
2.293959855702525363e+00,3.180000000000000049e-01
2.291797582523195320e+00,1.940000000000000058e-01
2.289681660388507289e+00,0.000000000000000000e+00
2.287569641737077220e+00,2.359999999999999876e-01
2.285461515777057251e+00,2.479999999999999982e-01
2.283315226398070052e+00,2.500000000000000000e-01
2.281214930919660766e+00,5.999999999999999778e-02
2.279118495781792486e+00,1.239999999999999991e-01
2.277025910351285987e+00,1.320000000000000062e-01
2.274937164033977055e+00,1.079999999999999988e-01
2.272810586898346585e+00,6.400000000000000133e-02
2.270729563433929066e+00,1.179999999999999938e-01
2.268652347323356189e+00,4.000000000000000083e-03
2.266578928127513048e+00,1.900000000000000022e-01
2.264467941342975355e+00,8.200000000000000344e-02
2.262402160229159520e+00,4.599999999999999922e-02
2.260340144734683143e+00,2.599999999999999881e-02
2.258281884572656661e+00,4.399999999999999745e-02
