Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
1.610849853204811888e+00,2.560000000000000470e-02,1.771413552339458732e-04
1.609846026017188958e+00,1.879999999999999380e-02,1.767977742405347163e-04
1.608864323433627730e+00,1.880000000000000074e-02,1.764627311231215499e-04
1.607862968581838858e+00,3.239999999999999131e-02,1.761219605164996197e-04
1.606862859438375368e+00,3.839999999999998970e-02,1.757825975103629972e-04
1.605884790716950006e+00,3.959999999999999631e-02,1.754516605646602603e-04
1.604887140194657391e+00,2.859999999999999001e-02,1.751150592273991282e-04
1.603911474434427165e+00,7.799999999999994438e-03,1.747868108056489019e-04
1.602916273478198983e+00,9.600000000000000894e-03,1.744529393712078165e-04
1.601922306768121640e+00,6.199999999999998047e-03,1.741204353251879727e-04
1.600950241433625187e+00,2.800000000000006477e-03,1.737961757698743644e-04
